[UI_REPLACE] admin-management.html | Replaced 🔍 with <i data-lucide="search"></i>
[LOG_REPLACE] finance-payments.html | console.error('🔴 Error cancelling payment:' -> console.error('[ERROR] Error cancelling payment:'
[UI_REPLACE] finance-payments.html | Replaced ❌ with <i data-lucide="x-circle"></i>
[UI_REPLACE] finance-payments.html | Replaced ✅ with <i data-lucide="check-circle"></i>
[UI_REPLACE] finance-reports.html | Replaced 👤 with <i data-lucide="user"></i>
[UI_REPLACE] finance-reports.html | Replaced 💵 with <i data-lucide="wallet"></i>
[UI_REPLACE] handover.html | Replaced ✅ with <i data-lucide="check-circle"></i>
[UI_REPLACE] handover.html | Replaced 💰 with <i data-lucide="wallet"></i>
[UI_REPLACE] handover.html | Replaced 💵 with <i data-lucide="wallet"></i>
[UI_REPLACE] index-backup.html | Replaced 📦 with <i data-lucide="package"></i>
[UI_REPLACE] index-backup.html | Replaced 👋 with <i data-lucide="sparkles"></i>
[UI_REPLACE] index-backup.html | Replaced ✅ with <i data-lucide="check-circle"></i>
[UI_REPLACE] index-backup.html | Replaced ⚠️ with <i data-lucide="alert-triangle"></i>
[UI_REPLACE] index-backup.html | Replaced 👥 with <i data-lucide="users"></i>
[UI_REPLACE] index-backup.html | Replaced 💰 with <i data-lucide="wallet"></i>
[UI_REPLACE] index.html | Replaced ❌ with <i data-lucide="x-circle"></i>
[UI_REPLACE] index.html | Replaced ✅ with <i data-lucide="check-circle"></i>
[UI_REPLACE] index.html | Replaced ⚠️ with <i data-lucide="alert-triangle"></i>
[LOG_REPLACE] inventory.html | console.log('📦 Tổng vật tư:' -> console.log('[INVENTORY] Tổng vật tư:'
[LOG_REPLACE] inventory.html | console.log('✅ Có thể xuất:' -> console.log('[SUCCESS] Có thể xuất:'
[LOG_REPLACE] inventory.html | console.log('⚠️ Chưa đủ:' -> console.log('[WARNING] Chưa đủ:'
[LOG_REPLACE] inventory.html | console.log('📦 Đã rời kho:' -> console.log('[INVENTORY] Đã rời kho:'
[LOG_REPLACE] inventory.html | console.log('🔍 Filter với:' -> console.log('[SEARCH] Filter với:'
[LOG_REPLACE] inventory.html | console.log('✅ Sau filter type:' -> console.log('[SUCCESS] Sau filter type:'
[LOG_REPLACE] inventory.html | console.log('✅ Sau filter search:' -> console.log('[SUCCESS] Sau filter search:'
[LOG_REPLACE] inventory.html | console.log('✅ Sau filter category:' -> console.log('[SUCCESS] Sau filter category:'
[LOG_REPLACE] inventory.html | console.log('✅ Sau filter system:' -> console.log('[SUCCESS] Sau filter system:'
[LOG_REPLACE] inventory.html | console.warn('⚠️ Transaction has project_id but no project data:' -> console.warn('[WARNING] Transaction has project_id but no project data:'
[LOG_REPLACE] inventory.html | console.log(`📊 Total transactions: ${allTransactions.length}` -> console.log(`[STATS] Total transactions: ${allTransactions.length}`
[LOG_REPLACE] inventory.html | console.error('❌ Lỗi khi load transactions:' -> console.error('[ERROR] Lỗi khi load transactions:'
[UI_REPLACE] inventory.html | Replaced 📦 with <i data-lucide="package"></i>
[UI_REPLACE] inventory.html | Replaced 📊 with <i data-lucide="bar-chart-3"></i>
[UI_REPLACE] inventory.html | Replaced 🔍 with <i data-lucide="search"></i>
[UI_REPLACE] inventory.html | Replaced ❌ with <i data-lucide="x-circle"></i>
[UI_REPLACE] inventory.html | Replaced ✅ with <i data-lucide="check-circle"></i>
[UI_REPLACE] inventory.html | Replaced ⚠️ with <i data-lucide="alert-triangle"></i>
[UI_REPLACE] inventory.html | Replaced 💰 with <i data-lucide="wallet"></i>
[UI_REPLACE] inventory.html | Replaced 🔴 with <i data-lucide="x-circle"></i>
[UI_REPLACE] inventory.html | Replaced 🟠 with <i data-lucide="alert-triangle"></i>
[UI_REPLACE] inventory.html | Replaced 🔵 with <i data-lucide="info"></i>
[LOG_REPLACE] inventory_old_7c7cbc9_utf8.html | console.log('📦 Tổng vật tư:' -> console.log('[INVENTORY] Tổng vật tư:'
[LOG_REPLACE] inventory_old_7c7cbc9_utf8.html | console.log('✅ Có thể xuất:' -> console.log('[SUCCESS] Có thể xuất:'
[LOG_REPLACE] inventory_old_7c7cbc9_utf8.html | console.log('⚠️ Chưa đủ:' -> console.log('[WARNING] Chưa đủ:'
[LOG_REPLACE] inventory_old_7c7cbc9_utf8.html | console.log('📦 Đã rời kho:' -> console.log('[INVENTORY] Đã rời kho:'
[LOG_REPLACE] inventory_old_7c7cbc9_utf8.html | console.log('🔍 Filter với:' -> console.log('[SEARCH] Filter với:'
[LOG_REPLACE] inventory_old_7c7cbc9_utf8.html | console.log('✅ Sau filter type:' -> console.log('[SUCCESS] Sau filter type:'
[LOG_REPLACE] inventory_old_7c7cbc9_utf8.html | console.log('✅ Sau filter search:' -> console.log('[SUCCESS] Sau filter search:'
[LOG_REPLACE] inventory_old_7c7cbc9_utf8.html | console.log('✅ Sau filter category:' -> console.log('[SUCCESS] Sau filter category:'
[LOG_REPLACE] inventory_old_7c7cbc9_utf8.html | console.log('✅ Sau filter system:' -> console.log('[SUCCESS] Sau filter system:'
[LOG_REPLACE] inventory_old_7c7cbc9_utf8.html | console.warn('⚠️ Transaction has project_id but no project data:' -> console.warn('[WARNING] Transaction has project_id but no project data:'
[LOG_REPLACE] inventory_old_7c7cbc9_utf8.html | console.log(`📊 Total transactions: ${allTransactions.length}` -> console.log(`[STATS] Total transactions: ${allTransactions.length}`
[LOG_REPLACE] inventory_old_7c7cbc9_utf8.html | console.error('❌ Lỗi khi load transactions:' -> console.error('[ERROR] Lỗi khi load transactions:'
[UI_REPLACE] inventory_old_7c7cbc9_utf8.html | Replaced 📦 with <i data-lucide="package"></i>
[UI_REPLACE] inventory_old_7c7cbc9_utf8.html | Replaced 📊 with <i data-lucide="bar-chart-3"></i>
[UI_REPLACE] inventory_old_7c7cbc9_utf8.html | Replaced 🔍 with <i data-lucide="search"></i>
[UI_REPLACE] inventory_old_7c7cbc9_utf8.html | Replaced ❌ with <i data-lucide="x-circle"></i>
[UI_REPLACE] inventory_old_7c7cbc9_utf8.html | Replaced ✅ with <i data-lucide="check-circle"></i>
[UI_REPLACE] inventory_old_7c7cbc9_utf8.html | Replaced ⚠️ with <i data-lucide="alert-triangle"></i>
[UI_REPLACE] inventory_old_7c7cbc9_utf8.html | Replaced 💰 with <i data-lucide="wallet"></i>
[JS_STR_REPLACE] ai-chatbot-widget.js | Removed 📦 from generic string
[JS_STR_REPLACE] ai-chatbot-widget.js | Removed 📊 from generic string
[JS_STR_REPLACE] ai-chatbot-widget.js | Removed 👋 from generic string
[JS_STR_REPLACE] ai-chatbot-widget.js | Removed 🔍 from generic string
[JS_STR_REPLACE] ai-chatbot-widget.js | Removed ❌ from generic string
[JS_STR_REPLACE] ai-chatbot-widget.js | Removed 💰 from generic string
[JS_STR_REPLACE] ai-search-widget.js | Removed 📦 from generic string
[JS_STR_REPLACE] ai-search-widget.js | Removed 🔍 from generic string
[JS_STR_REPLACE] ai-search-widget.js | Removed ❌ from generic string
[JS_STR_REPLACE] ai-search-widget.js | Removed 👤 from generic string
[JS_STR_REPLACE] ai-search-widget.js | Removed 💰 from generic string
[JS_STR_REPLACE] aluminum-export-ui.js | Removed 📊 from generic string
[JS_STR_REPLACE] aluminum-export-ui.js | Removed ✅ from generic string
[JS_STR_REPLACE] aluminum-scrap-ui.js | Removed ❌ from generic string
[JS_STR_REPLACE] aluminum-scrap-ui.js | Removed ✅ from generic string
[JS_STR_REPLACE] aluminum-scrap-ui.js | Removed ⚠️ from generic string
[JS_STR_REPLACE] chat-client.js | Removed 🔍 from generic string
[JS_STR_REPLACE] chat-client.js | Removed ✅ from generic string
[JS_STR_REPLACE] chat-client.js | Removed ⚠️ from generic string
[JS_STR_REPLACE] chat-client.js | Removed 👤 from generic string
[JS_STR_REPLACE] chat-client.js | Removed 👥 from generic string
[JS_STR_REPLACE] chat-client.js | Removed 💬 from generic string
[JS_STR_REPLACE] chat-client.js | Removed 🔴 from generic string
[JS_STR_REPLACE] chat-client.js | Removed 🟢 from generic string
[LOG_REPLACE] finance-sync-manager.js | console.warn('⚠️ FinanceSyncManager.trigger failed:' -> console.warn('[WARNING] FinanceSyncManager.trigger failed:'
[LOG_REPLACE] finance-sync-manager.js | console.warn('⚠️ FinanceSyncManager: Error parsing event:' -> console.warn('[WARNING] FinanceSyncManager: Error parsing event:'
[JS_STR_REPLACE] icons-library.js | Removed 📦 from generic string
[JS_STR_REPLACE] icons-library.js | Removed 📊 from generic string
[JS_STR_REPLACE] icons-library.js | Removed 📈 from generic string
[JS_STR_REPLACE] icons-library.js | Removed 🔍 from generic string
[JS_STR_REPLACE] icons-library.js | Removed ❌ from generic string
[JS_STR_REPLACE] icons-library.js | Removed ✅ from generic string
[JS_STR_REPLACE] icons-library.js | Removed ⚠️ from generic string
[JS_STR_REPLACE] icons-library.js | Removed ℹ️ from generic string
[JS_STR_REPLACE] icons-library.js | Removed 👤 from generic string
[JS_STR_REPLACE] icons-library.js | Removed 👥 from generic string
[JS_STR_REPLACE] icons-library.js | Removed 💰 from generic string
[JS_STR_REPLACE] icons-library.js | Removed 💵 from generic string
[LOG_REPLACE] inventory-lookup-helper.js | console.warn('⚠️ Cannot build lookup maps: inventoryData is empty' -> console.warn('[WARNING] Cannot build lookup maps: inventoryData is empty'
[LOG_REPLACE] inventory-lookup-helper.js | console.warn(`⚠️ Duplicate code detected: ${codeKey}` -> console.warn(`[WARNING] Duplicate code detected: ${codeKey}`
[LOG_REPLACE] inventory-lookup-helper.js | console.log(`📊 Lookup map statistics:` -> console.log(`[STATS] Lookup map statistics:`
[LOG_REPLACE] inventory-lookup-helper.js | console.error('❌ findInventoryItemFast: type parameter is required' -> console.error('[ERROR] findInventoryItemFast: type parameter is required'
[LOG_REPLACE] inventory-lookup-helper.js | console.warn('⚠️ Lookup maps not built, using existing findInventoryItem function' -> console.warn('[WARNING] Lookup maps not built, using existing findInventoryItem function'
[LOG_REPLACE] inventory-lookup-helper.js | console.log(`✅ Found by CODE [${codeKey}]: ${item.item_name}, stock=${item.stock_quantity || item.quantity}` -> console.log(`[SUCCESS] Found by CODE [${codeKey}]: ${item.item_name}, stock=${item.stock_quantity || item.quantity}`
[LOG_REPLACE] inventory-lookup-helper.js | console.log(`✅ Found by NAME [${nameKey}]: ${item.item_code}, stock=${item.stock_quantity || item.quantity}` -> console.log(`[SUCCESS] Found by NAME [${nameKey}]: ${item.item_code}, stock=${item.stock_quantity || item.quantity}`
[LOG_REPLACE] inventory-lookup-helper.js | console.warn(`❌ NOT FOUND in inventory:` -> console.warn(`[ERROR] NOT FOUND in inventory:`
[LOG_REPLACE] inventory-lookup-helper.js | console.log('✅ Inventory Lookup Optimization System loaded' -> console.log('[SUCCESS] Inventory Lookup Optimization System loaded'
[JS_STR_REPLACE] inventory-lookup-helper.js | Removed ✅ from generic string
[JS_STR_REPLACE] inventory-lookup-helper.js | Removed ⚠️ from generic string
[LOG_REPLACE] modal-system.js | console.log('✅ VWModal System loaded with auto-override' -> console.log('[SUCCESS] VWModal System loaded with auto-override'
[JS_STR_REPLACE] modal-system.js | Removed ❌ from generic string
[JS_STR_REPLACE] modal-system.js | Removed ✅ from generic string
[JS_STR_REPLACE] notification-system.js | Removed ⚠️ from generic string
[JS_STR_REPLACE] notification-system.js | Removed ℹ️ from generic string
[LOG_REPLACE] production-excel-view.js | console.log(`✅ Loaded ${ordersData.length} orders successfully` -> console.log(`[SUCCESS] Loaded ${ordersData.length} orders successfully`
[JS_STR_REPLACE] production-excel-view.js | Removed 💬 from generic string
[LOG_REPLACE] realtime-client.js | console.log('🟢 [Realtime] Đã kết nối' -> console.log('[SUCCESS] [Realtime] Đã kết nối'
[LOG_REPLACE] realtime-client.js | console.log('🟢 [Realtime] Đã kết nối lại' -> console.log('[SUCCESS] [Realtime] Đã kết nối lại'
[JS_STR_REPLACE] realtime-client.js | Removed ✅ from generic string
[JS_STR_REPLACE] sidebar-enterprise.js | Removed ✅ from generic string
[JS_STR_REPLACE] stock-document-modal.js | Removed ❌ from generic string
[JS_STR_REPLACE] stock-document-modal.js | Removed ✅ from generic string
[LOG_REPLACE] user-settings.js | console.log('✅ User settings applied:' -> console.log('[SUCCESS] User settings applied:'
[LOG_REPLACE] vw-modal.js | console.log('[VWModal] Custom modal system loaded ✅' -> console.log('[VWModal] Custom modal system loaded [SUCCESS]'
[JS_STR_REPLACE] vw-modal.js | Removed ❌ from generic string
[JS_STR_REPLACE] vw-modal.js | Removed ✅ from generic string
[JS_STR_REPLACE] vw-modal.js | Removed ⚠️ from generic string
[JS_STR_REPLACE] vw-modal.js | Removed ℹ️ from generic string
[LOG_REPLACE] material-requests.html | console.warn('⚠️ Error pre-fetching price data:' -> console.warn('[WARNING] Error pre-fetching price data:'
[LOG_REPLACE] material-requests.html | console.log(`   ✅ Found in aluminum_systems: ${price}` -> console.log(`[SUCCESS] Found in aluminum_systems: ${price}`
[LOG_REPLACE] material-requests.html | console.log(`   ✅ Found in accessories: ${price} (fields: sale_price=${matchingItem.sale_price}, purchase_price=${matchingItem.purchase_price})` -> console.log(`[SUCCESS] Found in accessories: ${price} (fields: sale_price=${matchingItem.sale_price}, purchase_price=${matchingItem.purchase_price})`
[LOG_REPLACE] material-requests.html | console.log(`   ✅ Found in accessories (vattu): ${price} (fields: sale_price=${matchingItem.sale_price}, purchase_price=${matchingItem.purchase_price})` -> console.log(`[SUCCESS] Found in accessories (vattu): ${price} (fields: sale_price=${matchingItem.sale_price}, purchase_price=${matchingItem.purchase_price})`
[LOG_REPLACE] material-requests.html | console.log(`   ✅ Found in inventory (vattu fallback): ${price}` -> console.log(`[SUCCESS] Found in inventory (vattu fallback): ${price}`
[LOG_REPLACE] material-requests.html | console.log(`   ✅ Found in inventory (kinh): ${price}` -> console.log(`[SUCCESS] Found in inventory (kinh): ${price}`
[LOG_REPLACE] material-requests.html | console.log(`   ⚠️ Not found in primary source, searching all...` -> console.log(`[WARNING] Not found in primary source, searching all...`
[LOG_REPLACE] material-requests.html | console.log(`   ✅ Found in fallback: ${price}` -> console.log(`[SUCCESS] Found in fallback: ${price}`
[LOG_REPLACE] material-requests.html | console.log(`   ❌ NOT FOUND anywhere!` -> console.log(`[ERROR] NOT FOUND anywhere!`
[LOG_REPLACE] material-requests.html | console.warn(`⚠️ No price found for ${code}` -> console.warn(`[WARNING] No price found for ${code}`
[UI_REPLACE] material-requests.html | Replaced 🔍 with <i data-lucide="search"></i>
[UI_REPLACE] material-requests.html | Replaced ❌ with <i data-lucide="x-circle"></i>
[UI_REPLACE] material-requests.html | Replaced ✅ with <i data-lucide="check-circle"></i>
[UI_REPLACE] material-requests.html | Replaced ⚠️ with <i data-lucide="alert-triangle"></i>
[UI_REPLACE] messages.html | Replaced 🔍 with <i data-lucide="search"></i>
[UI_REPLACE] messages.html | Replaced 💬 with <i data-lucide="message-circle"></i>
[LOG_REPLACE] notification-manager.js | console.log('✅ Notification created:' -> console.log('[SUCCESS] Notification created:'
[JS_STR_REPLACE] notification-manager.js | Removed ✅ from generic string
[JS_STR_REPLACE] notification-manager.js | Removed ⚠️ from generic string
[JS_STR_REPLACE] notification-manager.js | Removed 👤 from generic string
[JS_STR_REPLACE] notification-manager.js | Removed 💰 from generic string
[JS_STR_REPLACE] notification-manager.js | Removed 💵 from generic string
[UI_REPLACE] notifications.html | Replaced 📦 with <i data-lucide="package"></i>
[UI_REPLACE] notifications.html | Replaced ✅ with <i data-lucide="check-circle"></i>
[UI_REPLACE] notifications.html | Replaced ⚠️ with <i data-lucide="alert-triangle"></i>
[UI_REPLACE] notifications.html | Replaced 💰 with <i data-lucide="wallet"></i>
[UI_REPLACE] order-tracking.html | Replaced ✅ with <i data-lucide="check-circle"></i>
[LOG_REPLACE] pending-quotations.html | console.log('🔍 Found receipts by description:' -> console.log('[SEARCH] Found receipts by description:'
[LOG_REPLACE] pending-quotations.html | console.log('🔍 Checking deposit receipt:' -> console.log('[SEARCH] Checking deposit receipt:'
[LOG_REPLACE] pending-quotations.html | console.log('✅ Deposit receipt found and posted:' -> console.log('[SUCCESS] Deposit receipt found and posted:'
[UI_REPLACE] pending-quotations.html | Replaced ✅ with <i data-lucide="check-circle"></i>
[UI_REPLACE] pending-quotations.html | Replaced ⚠️ with <i data-lucide="alert-triangle"></i>
[UI_REPLACE] product-catalog-v2.html | Replaced 🔍 with <i data-lucide="search"></i>
[UI_REPLACE] product-catalog.html | Replaced 📦 with <i data-lucide="package"></i>
[UI_REPLACE] product-manufacturing.html | Replaced 📦 with <i data-lucide="package"></i>
[UI_REPLACE] product-manufacturing.html | Replaced 📊 with <i data-lucide="bar-chart-3"></i>
[UI_REPLACE] product-manufacturing.html | Replaced ❌ with <i data-lucide="x-circle"></i>
[UI_REPLACE] product-manufacturing.html | Replaced ✅ with <i data-lucide="check-circle"></i>
[UI_REPLACE] production-excel-view.html | Replaced 🔍 with <i data-lucide="search"></i>
[UI_REPLACE] project-doors.html | Replaced ❌ with <i data-lucide="x-circle"></i>
[UI_REPLACE] project-doors.html | Replaced ✅ with <i data-lucide="check-circle"></i>
[UI_REPLACE] project-doors.html | Replaced ⚠️ with <i data-lucide="alert-triangle"></i>
[UI_REPLACE] project-logs.html | Replaced 📦 with <i data-lucide="package"></i>
[UI_REPLACE] project-logs.html | Replaced 📊 with <i data-lucide="bar-chart-3"></i>
[UI_REPLACE] project-logs.html | Replaced 📈 with <i data-lucide="trending-up"></i>
[UI_REPLACE] project-logs.html | Replaced 🔍 with <i data-lucide="search"></i>
[UI_REPLACE] project-logs.html | Replaced ✅ with <i data-lucide="check-circle"></i>
[UI_REPLACE] project-logs.html | Replaced 💰 with <i data-lucide="wallet"></i>
[UI_REPLACE] project-logs.html | Replaced 💵 with <i data-lucide="wallet"></i>
[UI_REPLACE] project-logs.html | Replaced 🔼 with <i data-lucide="trending-up"></i>
[UI_REPLACE] projects-new.html | Replaced 📦 with <i data-lucide="package"></i>
[UI_REPLACE] projects-new.html | Replaced 📊 with <i data-lucide="bar-chart-3"></i>
[UI_REPLACE] projects-new.html | Replaced ❌ with <i data-lucide="x-circle"></i>
[UI_REPLACE] projects-new.html | Replaced ✅ with <i data-lucide="check-circle"></i>
[UI_REPLACE] projects-new.html | Replaced ⚠️ with <i data-lucide="alert-triangle"></i>
[UI_REPLACE] projects-new.html | Replaced 💰 with <i data-lucide="wallet"></i>
[UI_REPLACE] projects-new.html | Replaced 🤝 with <i data-lucide="users"></i>
[UI_REPLACE] projects.html | Replaced ✅ with <i data-lucide="check-circle"></i>
[UI_REPLACE] projects.html | Replaced ⚠️ with <i data-lucide="alert-triangle"></i>
[LOG_REPLACE] purchase-request.html | console.log('✅ Loaded' -> console.log('[SUCCESS] Loaded'
[LOG_REPLACE] purchase-request.html | console.log('📦 Loading from sessionStorage:' -> console.log('[INVENTORY] Loading from sessionStorage:'
[LOG_REPLACE] purchase-request.html | console.log('📦 nhomData:' -> console.log('[INVENTORY] nhomData:'
[LOG_REPLACE] purchase-request.html | console.log('✅ Loading nhom items:' -> console.log('[SUCCESS] Loading nhom items:'
[LOG_REPLACE] purchase-request.html | console.log('📦 kinhData:' -> console.log('[INVENTORY] kinhData:'
[LOG_REPLACE] purchase-request.html | console.log('✅ Loading kinh items:' -> console.log('[SUCCESS] Loading kinh items:'
[LOG_REPLACE] purchase-request.html | console.log('📦 phukienData:' -> console.log('[INVENTORY] phukienData:'
[LOG_REPLACE] purchase-request.html | console.log('✅ Loading phukien items:' -> console.log('[SUCCESS] Loading phukien items:'
[LOG_REPLACE] purchase-request.html | console.log('✅ Selected material:' -> console.log('[SUCCESS] Selected material:'
[LOG_REPLACE] purchase-request.html | console.log('📊 tableData before sync:' -> console.log('[STATS] tableData before sync:'
[LOG_REPLACE] purchase-request.html | console.log(`🔍 Row ${index} has ${inputs.length} inputs` -> console.log(`[SEARCH] Row ${index} has ${inputs.length} inputs`
[LOG_REPLACE] purchase-request.html | console.log(`✅ Synced row ${index}:` -> console.log(`[SUCCESS] Synced row ${index}:`
[LOG_REPLACE] purchase-request.html | console.warn(`⚠️ Row ${index} has no inputs, keeping existing data` -> console.warn(`[WARNING] Row ${index} has no inputs, keeping existing data`
[UI_REPLACE] purchase-request.html | Replaced 🔍 with <i data-lucide="search"></i>
[LOG_REPLACE] quotation-new.html | console.log('✅ Project select restored to:' -> console.log('[SUCCESS] Project select restored to:'
[LOG_REPLACE] quotation-new.html | console.warn('⚠️ Project option not found for ID:' -> console.warn('[WARNING] Project option not found for ID:'
[LOG_REPLACE] quotation-new.html | console.log(`📊 Diện tích: ${item.areaPerUnit.toFixed(2)}m² → Giá cửa: ${formatCurrency(pricePerM2)}/m² + Kính: ${formatCurrency(item.glassPrice || 0)}/m² = Đơn giá: ${formatCurrency(item.unitPrice)}/m²` -> console.log(`[STATS] Diện tích: ${item.areaPerUnit.toFixed(2)}m² → Giá cửa: ${formatCurrency(pricePerM2)}/m² + Kính: ${formatCurrency(item.glassPrice || 0)}/m² = Đơn giá: ${formatCurrency(item.unitPrice)}/m²`
[LOG_REPLACE] quotation-new.html | console.log(`📦 Tính tiền vật tư: ${item.design} - Rộng: ${item.width}mm (${widthInMeters.toFixed(3)}m) × SL: ${item.quantity} × Đơn giá: ${formatCurrency(item.unitPrice)} = ${formatCurrency(item.total)}` -> console.log(`[INVENTORY] Tính tiền vật tư: ${item.design} - Rộng: ${item.width}mm (${widthInMeters.toFixed(3)}m) × SL: ${item.quantity} × Đơn giá: ${formatCurrency(item.unitPrice)} = ${formatCurrency(item.total)}`
[LOG_REPLACE] quotation-new.html | console.log(`💰 Tính tiền: Cửa+Kính=${formatCurrency(materialPrice)} (đơn giá ${formatCurrency(item.unitPrice)} × ${areaPerUnit.toFixed(2)}m²) + PK=${formatCurrency(accessoryPrice)} = ${formatCurrency(pricePerUnit)}/bộ × ${item.quantity} = ${formatCurrency(item.total)}` -> console.log(`[FINANCE] Tính tiền: Cửa+Kính=${formatCurrency(materialPrice)} (đơn giá ${formatCurrency(item.unitPrice)} × ${areaPerUnit.toFixed(2)}m²) + PK=${formatCurrency(accessoryPrice)} = ${formatCurrency(pricePerUnit)}/bộ × ${item.quantity} = ${formatCurrency(item.total)}`
[LOG_REPLACE] quotation-new.html | console.log('📊 Frontend Final Calculation:' -> console.log('[STATS] Frontend Final Calculation:'
[LOG_REPLACE] quotation-new.html | console.log(`📦 Loaded ${result.data.length} products from Product Catalog API (V2)` -> console.log(`[INVENTORY] Loaded ${result.data.length} products from Product Catalog API (V2)`
[LOG_REPLACE] quotation-new.html | console.log(`✅ Loaded ${PRODUCTS_DATA.length} products from static PRODUCTS_DATA` -> console.log(`[SUCCESS] Loaded ${PRODUCTS_DATA.length} products from static PRODUCTS_DATA`
[LOG_REPLACE] quotation-new.html | console.log(`📦 Loaded ${result.data.length} products from API (templates fallback)` -> console.log(`[INVENTORY] Loaded ${result.data.length} products from API (templates fallback)`
[LOG_REPLACE] quotation-new.html | console.error('❌ Không có dữ liệu sản phẩm:' -> console.error('[ERROR] Không có dữ liệu sản phẩm:'
[LOG_REPLACE] quotation-new.html | console.log(`✅ Đã thêm sản phẩm: ${door.code} - Phụ kiện mặc định: ${defaultAcc.name} (${formatCurrency(defaultAcc.price)})` -> console.log(`[SUCCESS] Đã thêm sản phẩm: ${door.code} - Phụ kiện mặc định: ${defaultAcc.name} (${formatCurrency(defaultAcc.price)})`
[LOG_REPLACE] quotation-new.html | console.log(`✅ Loaded and cached ${glassData.length} glass items from API` -> console.log(`[SUCCESS] Loaded and cached ${glassData.length} glass items from API`
[LOG_REPLACE] quotation-new.html | console.log('✅ Workflow triggered - Project progress updated to 25%' -> console.log('[SUCCESS] Workflow triggered - Project progress updated to 25%'
[LOG_REPLACE] quotation-new.html | console.log('💰 Discount Calculation (FE):' -> console.log('[FINANCE] Discount Calculation (FE):'
[LOG_REPLACE] quotation-new.html | console.log('🔍 Project data for agency:' -> console.log('[SEARCH] Project data for agency:'
[LOG_REPLACE] quotation-new.html | console.log('🔍 Project.agency_id:' -> console.log('[SEARCH] Project.agency_id:'
[LOG_REPLACE] quotation-new.html | console.log('🔍 AgencySelect options:' -> console.log('[SEARCH] AgencySelect options:'
[LOG_REPLACE] quotation-new.html | console.log('✅ Agency select set to:' -> console.log('[SUCCESS] Agency select set to:'
[LOG_REPLACE] quotation-new.html | console.warn('⚠️ Cannot set agency: agency_id=' -> console.warn('[WARNING] Cannot set agency: agency_id='
[LOG_REPLACE] quotation-new.html | console.log('🔍 Setting project dropdown for ID:' -> console.log('[SEARCH] Setting project dropdown for ID:'
[LOG_REPLACE] quotation-new.html | console.log('🔍 Existing option found:' -> console.log('[SEARCH] Existing option found:'
[LOG_REPLACE] quotation-new.html | console.log('✅ Project dropdown set to:' -> console.log('[SUCCESS] Project dropdown set to:'
[LOG_REPLACE] quotation-new.html | console.log('✅ Final project value:' -> console.log('[SUCCESS] Final project value:'
[LOG_REPLACE] quotation-new.html | console.log('✅ Project value already correct:' -> console.log('[SUCCESS] Project value already correct:'
[LOG_REPLACE] quotation-new.html | console.log('✅ Đã gọi loadProjectInfo để cập nhật header' -> console.log('[SUCCESS] Đã gọi loadProjectInfo để cập nhật header'
[LOG_REPLACE] quotation-new.html | console.error('❌ itemsTableBody not found!' -> console.error('[ERROR] itemsTableBody not found!'
[LOG_REPLACE] quotation-new.html | console.log(`✅ Loaded ${items.length} items into table` -> console.log(`[SUCCESS] Loaded ${items.length} items into table`
[LOG_REPLACE] quotation-new.html | console.log('📊 Updated totals:' -> console.log('[STATS] Updated totals:'
[LOG_REPLACE] quotation-new.html | console.log('✅ Default view set to: bothSection (Cả hai)' -> console.log('[SUCCESS] Default view set to: bothSection (Cả hai)'
[LOG_REPLACE] quotation-new.html | console.log('📦 Items count:' -> console.log('[INVENTORY] Items count:'
[LOG_REPLACE] quotation-new.html | console.log('📦 Loading items into table...' -> console.log('[INVENTORY] Loading items into table...'
[LOG_REPLACE] quotation-new.html | console.log('✅ Quotation loaded successfully!' -> console.log('[SUCCESS] Quotation loaded successfully!'
[LOG_REPLACE] quotation-new.html | console.error('❌ Error loading quotation data:' -> console.error('[ERROR] Error loading quotation data:'
[UI_REPLACE] quotation-new.html | Replaced 🔍 with <i data-lucide="search"></i>
[UI_REPLACE] quotation-new.html | Replaced ❌ with <i data-lucide="x-circle"></i>
[UI_REPLACE] quotation-new.html | Replaced ✅ with <i data-lucide="check-circle"></i>
[UI_REPLACE] quotation-new.html | Replaced ⚠️ with <i data-lucide="alert-triangle"></i>
[UI_REPLACE] reports-ai.html | Replaced 📦 with <i data-lucide="package"></i>
[UI_REPLACE] reports-ai.html | Replaced 📊 with <i data-lucide="bar-chart-3"></i>
[UI_REPLACE] reports-ai.html | Replaced 📈 with <i data-lucide="trending-up"></i>
[UI_REPLACE] reports-ai.html | Replaced 🔍 with <i data-lucide="search"></i>
[UI_REPLACE] reports-ai.html | Replaced ❌ with <i data-lucide="x-circle"></i>
[UI_REPLACE] reports-ai.html | Replaced ✅ with <i data-lucide="check-circle"></i>
[UI_REPLACE] reports-ai.html | Replaced ⚠️ with <i data-lucide="alert-triangle"></i>
[UI_REPLACE] reports-ai.html | Replaced 👥 with <i data-lucide="users"></i>
[UI_REPLACE] reports-ai.html | Replaced 💰 with <i data-lucide="wallet"></i>
[UI_REPLACE] reports-ai.html | Replaced 🔌 with <i data-lucide="info"></i>
[UI_REPLACE] sales.html | Replaced 📦 with <i data-lucide="package"></i>
[UI_REPLACE] sales.html | Replaced 🔍 with <i data-lucide="search"></i>
[UI_REPLACE] sales.html | Replaced ❌ with <i data-lucide="x-circle"></i>
[UI_REPLACE] sales.html | Replaced ✅ with <i data-lucide="check-circle"></i>
[UI_REPLACE] sales.html | Replaced ⚠️ with <i data-lucide="alert-triangle"></i>
